X,Y,OBJECTID,FD_ID,DEPT_NAME,STATION_NUMBER,STATION_ADDRESS,CITY,STATE,COUNTY,ZIP_CODE,LATITUDE,LONGITUDE
-82.4796,35.4872,23511,9911,"Forbush Volunteer Fire Department, Inc.",3,310 Williams Road,Fletcher,NC,Yadkin,28732,35.49,-82.48
-82.5245,35.5098,23512,9911,"Forbush Volunteer Fire Department, Inc.",4,7 Valley Springs Road,Asheville,NC,Yadkin,28803,35.51,-82.52
-81.86966781,35.33259738,23513,8105,Forest City Fire Department,1,186 S. Church St,Forest City,NC,Rutherford,28043,35.33,-81.87
-82.17772146,36.05242094,23514,6109,"Fork Mountain Volunteer Fire and Rescue, Inc.",1,2699 Fork Mountain Road,Bakersville,NC,Mitchell,28705,36.05,-82.18
-77.33505129,35.28930901,23515,2505,"Fort Barnwell Rural Volunteer Fire Department, Inc.",1,9327 NC Hwy 55 West,Dover,NC,Craven,28526,35.29,-77.34
-77.41462653,35.32345045,23516,2505,"Fort Barnwell Rural Volunteer Fire Department, Inc.",2,102 William Pierce Rd,Dover,NC,Craven,28526,35.32,-77.41
-77.7751,35.49,23517,4005,Fort Run Rural Fire & Ems Association Inc.,1,2985 Fort Run Rd,Snow Hill,NC,Greene,28580,35.49,-77.78
-81.77641994,36.1568228,23518,9506,"Foscoe Volunteer Fire Department, Inc.",1,9230 Hwy 105 South,Banner Elk,NC,Watauga,28604,36.16,-81.78
-81.76424169,36.21004149,23519,9506,"Foscoe Volunteer Fire Department, Inc.",2,120 Lance Trail,Banner Elk,NC,Watauga,28604,36.21,-81.76
-77.64092875,35.672,23520,7454,"Fountain Rural Fire Association, Inc.",1,3642 Lynch St,Fountain,NC,Pitt,27829,35.67,-77.64
-77.6724,34.8407,23521,3105,Fountaintown Fire Department,1,1698 Fountain Rd,Chinquapin,NC,Duplin,28521,34.84,-77.67
-78.4265249,35.44263059,23522,5113,"Four Oaks Volunteer Fire Department, Inc.",1,100 Keen St,Four Oaks,NC,Johnston,27524,35.44,-78.43
-78.46483685,35.48212137,23523,5113,"Four Oaks Volunteer Fire Department, Inc.",2,825 Lassiter Road,Four Oaks,NC,Johnston,27524,35.48,-78.46
-80.5702,36.5128,23524,8668,"Four-way Volunteer Fire Department, Inc.",1,116 McBride Road,Mount Airy,NC,Surry,27030,36.51,-80.57
-80.6032,36.5493,23525,8668,"Four-way Volunteer Fire Department, Inc.",2,2846  Ward's Gap Road,Mount Airy,NC,Surry,27030,36.55,-80.60
-80.3537,36.5109,23526,8502,"Francisco Volunteer Fire Department, Inc.",1,7100 Hwy 89,Westfield,NC,Stokes,27053,36.51,-80.35
-82.00204099,36.07883581,23527,605,"Frank Volunteer Fire Department, Inc.",1,699 N US 19E Hwy,Newland,NC,Avery,28657,36.08,-82.00
-80.66288735,36.50297807,23528,8671,"Franklin Community Volunteer Fire Department, Inc.",1,2136 W. Pine Street,Mount Airy,NC,Surry,27030,36.50,-80.66
-80.63954711,36.54332761,23529,8671,"Franklin Community Volunteer Fire Department, Inc.",2,1889 Greenhill Road,Mount Airy,NC,Surry,27030,36.54,-80.64
-83.3879,35.1786,23530,5702,Franklin Fire And Rescue Department,1,49 Maple Street,Franklin,NC,Macon,28734,35.18,-83.39
-83.358911,35.21633,23531,5702,Franklin Fire And Rescue Department,2,305 NP&L Loop,Franklin,NC,Macon,28734,35.22,-83.36
-80.49819539,35.72041776,23532,8055,"Franklin Township Fire Department, Incorporated",1,4370 US 601 Hwy,Salisbury,NC,Rowan,28144,35.72,-80.50
-80.55956052,35.71056497,23533,8055,"Franklin Township Fire Department, Incorporated",2,4370 US 70 Hwy,Salisbury,NC,Rowan,28147,35.71,-80.56
-78.45860688,36.10316193,23534,3505,"Franklinton Fire Department, Inc.",1,9 South Hillsboro St.,Franklinton,NC,Franklin,27525,36.10,-78.46
-79.69340688,35.74446517,23535,7605,Franklinville Fire Protection Assn. Inc.,1,146 W. Main St,Franklinville,NC,Randolph,27248,35.74,-79.69
-79.64280035,35.79816084,23536,7605,Franklinville Fire Protection Assn. Inc.,2,2452 Ramseur Julian Rd,Liberty,NC,Randolph,27298,35.80,-79.64
-79.722909,35.784345,23537,7605,Franklinville Fire Protection Assn. Inc.,3,2426 Whites Memorial Road,Franklinville,NC,Randolph,27248,35.78,-79.72
-79.6354663,35.71868241,23538,7605,Franklinville Fire Protection Assn. Inc.,4,1288 NC Hwy 22 South,Ramseur,NC,Randolph,27316,35.72,-79.64
-77.97213947,35.5476389,23539,9610,Fremont Fire Department,1,401 N Sycamore St,Fremont,NC,Wayne,27830,35.55,-77.97
-82.63994332,35.70043505,23540,1108,"French Broad Volunteer Fire & Rescue, Inc.",1,572 Fletcher Martin Road,Alexander,NC,Buncombe,28701,35.70,-82.64
-75.61316636,35.24694305,23541,2810,"Frisco Fire Prevention Association, Inc.",1,52470 NC Hwy 12,Frisco,NC,Dare,27936,35.25,-75.61
-78.79779079,35.58167784,23542,9208,Fuquay-Varina Fire Department,1,301 S Fuquay-Varina Ave ,Fuquay Varina,NC,Wake,27526,35.58,-78.80
-78.72316741,35.61996135,23543,9208,Fuquay-Varina Fire Department,2,5617 Hilltop Rd,Fuquay Varina,NC,Wake,27526,35.62,-78.72
-78.69835516,35.55904763,23544,9208,Fuquay-Varina Fire Department,3,2474 Budd Libscomb Rd ,Willow Spring,NC,Wake,27592,35.56,-78.70
-77.30440192,35.39139125,23545,7445,"Gardnerville Volunteer Fire Department, Inc.",1,9521 County Home Rd,Ayden,NC,Pitt,28513,35.39,-77.30
-78.398075,34.790323,23546,8204,"Garland Volunteer Fire & Rescue Department, Inc.",1,375 West 2nd St.,Garland,NC,Sampson,28441,34.79,-78.40
-78.61336933,35.70955209,23547,9209,"Garner Volunteer Fire-Rescue, Inc.",1,503 West Main St,Garner,NC,Wake,27529,35.71,-78.61
-78.6411249,35.63064825,23548,9209,"Garner Volunteer Fire-Rescue, Inc.",2,9115 Sauls Rd,Garner,NC,Wake,27529,35.63,-78.64
-78.6358088,35.69238237,23549,9209,"Garner Volunteer Fire-Rescue, Inc.",3,1695 Timber Dr.,Garner,NC,Wake,27529,35.69,-78.64
-78.5498,35.6775,23550,9209,"Garner Volunteer Fire-Rescue, Inc.",4,125 Spaceway ,Garner,NC,Wake,27529,35.68,-78.55
-82.31611376,35.5591,23551,1123,"Garren Creek Volunteer Fire Department, Inc.",1,10 Flat Creek Road,Fairview,NC,Buncombe,28730,35.56,-82.32
-82.31011761,35.53075239,23552,1123,"Garren Creek Volunteer Fire Department, Inc.",2,1364 Garren Creek Road,Fairview,NC,Buncombe,28730,35.53,-82.31
-77.56615708,36.44920356,23553,6608,"Garysburg Volunteer Fire Department, Inc.",1,506 Old Hwy,Garysburg,NC,Northampton,27831,36.45,-77.57
-77.64598274,36.50362504,23554,6602,"Gaston Volunteer Fire Department, Inc.",1,210 Old Emporia Road,Gaston,NC,Northampton,27832,36.50,-77.65
-77.60397433,36.51743223,23555,6602,"Gaston Volunteer Fire Department, Inc.",2,1524 NC Highway 48,Garysburg,NC,Northampton,27831,36.52,-77.60
-81.22223866,35.26256281,23556,3612,Gastonia Fire Department,1,260 North Myrtle School Road,Gastonia,NC,Gaston,28052,35.26,-81.22
-81.18910344,35.27858393,23557,3612,Gastonia Fire Department,2,510 New Way Drive,Gastonia,NC,Gaston,28052,35.28,-81.19
-81.1725,35.2438,23558,3612,Gastonia Fire Department,3,717 Wellons Drive,Gastonia,NC,Gaston,28056,35.24,-81.17
-81.1347,35.2406,23559,3612,Gastonia Fire Department,4,900 Armstrong Park Road,Gastonia,NC,Gaston,28054,35.24,-81.13
-81.2024,35.2353,23560,3612,Gastonia Fire Department,5,900 Hudson Boulevard,Gastonia,NC,Gaston,28052,35.24,-81.20
-81.16200729,35.27048759,23561,3612,Gastonia Fire Department,6,1335 East Ozark Street,Gastonia,NC,Gaston,28054,35.27,-81.16
-81.13507166,35.22138258,23562,3612,Gastonia Fire Department,7,3811 Gaston Day School Road,Gastonia,NC,Gaston,28056,35.22,-81.14
-81.25255143,35.24594349,23563,3612,Gastonia Fire Department,8,613 Carson Road,Gastonia,NC,Gaston,28052,35.25,-81.25
-76.76949067,36.50361271,23564,3701,"Gates Volunteer Fire Department, Inc.",1,459 Gates School Rd.,Gates,NC,Gates,27937,36.50,-76.77
-76.75151417,36.40271727,23565,3702,Gatesville Fire Department,1,127 Main St.,Gatesville,NC,Gates,27938,36.40,-76.75
-81.50407166,35.65056975,23566,1273,George Hildebran Fire and Rescue Department Inc.,1,7470 George Hildebran School Road,Connelly Springs,NC,Burke,28612,35.65,-81.50
-80.4596,35.3129,23567,1305,"Georgeville Volunteer Fire Department, Inc.",1,6916 NC 200 Hwy,Concord,NC,Cabarrus,28025,35.31,-80.46
-82.34698735,35.478385,23568,4511,"Gerton Volunteer Fire Department and Rescue, Inc.",1,4975 Gerton Highway,Gerton,NC,Henderson,28735,35.48,-82.35
-79.5949923,34.76259456,23569,8301,"Gibson/Southwest District Fire Department, Inc.",1,6280 Gibson Rd,Gibson,NC,Scotland,28343,34.76,-79.59
-79.53995668,36.10710803,23570,4109,Gibsonville Fire Dept.,1,218 Piedmont Ave,Gibsonville,NC,Guilford,27249,36.11,-79.54
-80.9154,35.424,23571,6008,"Gilead Volunteer Fire and Rescue Department, Inc.",1,15600 Beaties Ford Road,Huntersville,NC,Mecklenburg,28078,35.42,-80.92
-80.97779312,36.49976978,23572,302,"Glade Creek Volunteer Fire Department, Incorporated",1,6374 Glade Valley Rd.  ,Ennice,NC,Alleghany,28623,36.50,-80.98
-81.77902146,35.7293658,23573,1269,Glen Alpine Volunteer Fire Department,1,104 Catawba Street,Glen Alpine,NC,Burke,28628,35.73,-81.78
-81.3809,36.3442,23574,506,"Glendale Springs Volunteer Fire Department, Inc.",1,7479 Hwy 16 South,Jefferson ,NC,Ashe,28629,36.34,-81.38
-81.98149959,35.61190467,23575,5603,Glenwood Volunteer Fire Department,1,1745 Old Highway 221 South,Marion,NC,McDowell,28752,35.61,-81.98
-78.659032,35.198332,23576,2606,"Godwin-Falcon Fire Department, Inc.",1,7723 Godwin Falcon Rd,Falcon,NC,Cumberland,28342,35.20,-78.66
-78.19385364,36.20720866,23577,3512,"Gold Sand Rural Fire Department, Inc.",1,2295 Person Rd,Louisburg,NC,Franklin,27549,36.21,-78.19
-77.99770729,35.38046382,23578,9611,Goldsboro Fire Department,1,204 South Center St.,Goldsboro,NC,Wayne,27530,35.38,-78.00
-77.96288698,35.3872996,23579,9611,Goldsboro Fire Department,2,1901 Royal Ave,Goldsboro,NC,Wayne,27534,35.39,-77.96
-77.98238123,35.40941835,23580,9611,Goldsboro Fire Department,3,100 E Patetown Rd,Goldsboro,NC,Wayne,27530,35.41,-77.98
-77.98716589,35.36459877,23581,9611,Goldsboro Fire Department,4,1300 Poplar St,Goldsboro,NC,Wayne,27530,35.36,-77.99
-77.91035279,35.38421649,23582,9611,Goldsboro Fire Department,5,3521 Central Heights Rd,Goldsboro,NC,Wayne,27534,35.38,-77.91
-79.33261265,35.58974564,23583,1903,Goldston Rural Fire Department,1,468 South Church St,Goldston,NC,Chatham,27252,35.59,-79.33
-76.57979697,35.30356775,23584,6908,"Goose Creek Island Volunteer Fire Department, Inc.",1,5906 Lowland Rd,Lowland,NC,Pamlico,28552,35.30,-76.58
-81.25473178,36.11685797,23585,9706,"Goshen Volunteer Fire Department, Inc.",1,5450 W. NC 268 Hwy.,Wilkesboro,NC,Wilkes,28697,36.12,-81.25
-81.36531376,35.8146826,23586,1403,Grace Chapel Volunteer Fire Department,1,4548 Grace Chapel Road,Granite Falls,NC,Caldwell,28630,35.81,-81.37
-83.79684053,35.32067307,23587,3801,"Graham County Volunteer Fire Department, Inc.",1,70 West Fort Hill,Robbinsville,NC,Graham,28771,35.32,-83.80
-83.87595703,35.3050788,23588,3801,"Graham County Volunteer Fire Department, Inc.",2,141 Cornsilk Branch,Robbinsville,NC,Graham,28771,35.31,-83.88
-83.83902338,35.3666944,23589,3801,"Graham County Volunteer Fire Department, Inc.",3,4497 Tapoco Road,Robbinsville,NC,Graham,28771,35.37,-83.84
-83.93209067,35.44313341,23590,3801,"Graham County Volunteer Fire Department, Inc.",4,262 Meadow Branch Road,Robbinsville,NC,Graham,28771,35.44,-83.93
-79.40101184,36.06757018,23591,107,Graham Fire Department,1,201 S Main Street,Graham,NC,Alamance,27253,36.07,-79.40
-81.44038,35.802612,23592,1404,Granite Falls Fire Department,1,119 North Main Street,Granite Falls,NC,Caldwell,28630,35.80,-81.44
-80.44749079,35.61443895,23593,8057,Granite Quarry Fire Department,1,143 North Salisbury Avenue,Granite Quarry,NC,Rowan,28072,35.61,-80.45
-78.1658,35.2968,23594,9612,"Grantham Volunteer Fire Department, Inc.",1,3430 US 13 S,Goldsboro,NC,Wayne,27530,35.30,-78.17
-76.84210729,35.13998755,23595,6907,"Grantsboro-Silverhill Volunteer Fire Department and Emergency Services, Inc.",1,35 NC Highway 306 South,Grantsboro,NC,Pamlico,28529,35.14,-76.84
-78.5946077,36.37503924,23596,3907,Granville Rural Fire Department,1,6619 Hwy 15 North,Oxford,NC,Granville,27565,36.38,-78.59
-84.0922,35.1192,23597,2007,"Grape Creek Volunteer Fire Dept., Inc.",1,5930 Joe Brown Hwy.,Murphy,NC,Cherokee,28906,35.12,-84.09
-78.85415172,34.93104304,23598,2618,"Gray's Creek Volunteer Fire Department Twenty Four, Inc.",1,2661 Sand Hill Rd,Fayetteville,NC,Cumberland,28306,34.93,-78.85
-78.8776,34.8656,23599,2609,"Grays Creek Volunteer Fire Department, Inc.",1,6975 Fire Department Rd,Hope Mills,NC,Cumberland,28348,34.87,-78.88
-82.05642105,35.22607528,23600,7502,"Green Creek Volunteer Fire Department, Inc.",1,8645 Hwy 9 South,Columbus,NC,Polk,28722,35.23,-82.06
-82.00482146,35.21065975,23601,7502,"Green Creek Volunteer Fire Department, Inc.",2,2840 Chesnee Road,Columbus,NC,Polk,28722,35.21,-82.00
-82.042885,35.27918,23602,7502,"Green Creek Volunteer Fire Department, Inc.",3,5547 Pea Ridge Rd.,Coloumbus,NC,Polk,28722,35.28,-82.04
-82.0442,35.41,23603,8116,Green Hill Volunteer Fire Department,1,2711 US Hwy 64 /74A,Rutherfordton,NC,Rutherford,28139,35.41,-82.04
-82.4329,35.2247,23604,4507,"Green River Volunteer Fire & Rescue Department, Inc.",1,1524 Old US Hwy 25,Zirconia,NC,Henderson,28790,35.22,-82.43
-82.49894367,35.22638186,23605,4507,"Green River Volunteer Fire & Rescue Department, Inc.",2,3288 Cabin Creek Road,Zirconia,NC,Henderson,28790,35.23,-82.50
-82.49453445,35.18747478,23606,4507,"Green River Volunteer Fire & Rescue Department, Inc.",3,4364 Bobs Creek Road,Zirconia,NC,Henderson,28790,35.19,-82.49
-82.484939,35.240014,23607,4507,"Green River Volunteer Fire & Rescue Department, Inc.",4,4466 Pinnacle Mountain Road,Zirconia,NC,Henderson,28790,35.24,-82.48
-82.01592875,35.98036914,23608,603,"Green Valley Volunteer Fire Department, Inc.",1,8602 South US 19 E Hwy.,Newland,NC,Avery,28657,35.98,-82.02
-77.93087515,34.82296356,23609,3119,"Greenevers Volunteer Fire Department, Inc.",1,317 E Charity Rd,Rose Hill,NC,Duplin,28458,34.82,-77.93
-79.782167,36.097071,23610,4110,Greensboro Fire Department,1,1514 N Church St,Greensboro,NC,Guilford,27405,36.10,-79.78
-79.791745,36.151425,23611,4110,Greensboro Fire Department,2,5111 N Church St,Greensboro,NC,Guilford,27455,36.15,-79.79
-79.784922,36.067029,23612,4110,Greensboro Fire Department,4,401 Gorrell St,Greensboro,NC,Guilford,27406,36.07,-79.78
-79.814375,36.09022,23613,4110,Greensboro Fire Department,5,1401 Westover Ter,Greensboro,NC,Guilford,27403,36.09,-79.81
-79.76039,36.086849,23614,4110,Greensboro Fire Department,7,1064 Gatewood Ave,Greensboro,NC,Guilford,27405,36.09,-79.76
-79.821909,36.048713,23615,4110,Greensboro Fire Department,8,2201 Coliseum Blvd,Greensboro,NC,Guilford,27403,36.05,-79.82
-79.862647,36.036883,23616,4110,Greensboro Fire Department,10,4208 West Gate City Blvd,Greensboro,NC,Guilford,27407,36.04,-79.86
-79.792732,36.042263,23617,4110,Greensboro Fire Department,11,2602 S Elm Eugene St,Greensboro,NC,Guilford,27406,36.04,-79.79
-79.76161,36.131157,23618,4110,Greensboro Fire Department,14,3633 Summit Ave,Greensboro,NC,Guilford,27405,36.13,-79.76
-79.9346923,36.12786933,23619,4110,Greensboro Fire Department,17,6405 Old Oak Ridge Road,Greensboro,NC,Guilford,27410,36.13,-79.93
-79.89229271,36.09898792,23620,4110,Greensboro Fire Department,18,5903 Ballinger Rd.,Greensboro,NC,Guilford,27410,36.10,-79.89
-79.927425,36.082183,23621,4110,Greensboro Fire Department,19,6900 Downwind Road,Greensboro,NC,Guilford,27409,36.08,-79.93
-79.96090536,36.09363064,23622,4110,Greensboro Fire Department,20,8404 W Market St.,Greensboro,NC,Guilford,27409,36.09,-79.96
-79.886341,36.133194,23623,4110,Greensboro Fire Department,21,2870 Horse Pen Creek Rd,Greensboro,NC,Guilford,27455,36.13,-79.89
-79.822773,36.119234,23624,4110,Greensboro Fire Department,40,1805 Pisgah Church Rd,Greensboro,NC,Guilford,27408,36.12,-79.82
-79.842176,36.145018,23625,4110,Greensboro Fire Department,41,4504 Lake Brandt Rd,Greensboro,NC,Guilford,27455,36.15,-79.84
-79.813626,36.142614,23626,4110,Greensboro Fire Department,43,4854 Lake Jeanette Rd,Greensboro,NC,Guilford,27455,36.14,-79.81
-79.830673,36.021711,23627,4110,Greensboro Fire Department,48,1400 W Vandalia Rd,Greensboro,NC,Guilford,27406,36.02,-79.83
-79.863513,36.091637,23628,4110,Greensboro Fire Department,49,4302 W Friendly Ave,Greensboro,NC,Guilford,27410,36.09,-79.86
-79.886725,36.060308,23629,4110,Greensboro Fire Department,52,1000 Meadowood Rd,Greensboro,NC,Guilford,27409,36.06,-79.89
-79.761429,36.04194,23630,4110,Greensboro Fire Department,53,2013 Willow Road,Greensboro,NC,Guilford,27406,36.04,-79.76
-79.74165364,36.064532,23631,4110,Greensboro Fire Department,56,821 Franklin Blvd,Greensboro,NC,Guilford,27401,36.06,-79.74
-79.67851802,36.0709225,23632,4110,Greensboro Fire Department,57,1539 Mt. Hope Chruch Rd.,Mc Leansville,NC,Guilford,27301,36.07,-79.68
-79.710198,36.17634,23633,4110,Greensboro Fire Department,59,3803 Reedy Fork Pkwy,Greensboro,NC,Guilford,27405,36.18,-79.71
-79.795713,36.014639,23634,4110,Greensboro Fire Department,61,105 W Vandalia Rd,Greensboro,NC,Guilford,27406,36.01,-79.80
-79.708725,36.086918,23635,4110,Greensboro Fire Department,63,4306 Burlington Rd,Greensboro,NC,Guilford,27405,36.09,-79.71
-77.3758,35.6115,23636,7455,Greenville Fire And Rescue Department,1,500 S Green St ,Greenville,NC,Pitt,27835,35.61,-77.38
-77.41,35.6022,23637,7455,Greenville Fire And Rescue Department,2,2490 Hemby Ln,Greenville,NC,Pitt,27834,35.60,-77.41
-77.3615,35.5833,23638,7455,Greenville Fire And Rescue Department,3,2400 S Charles Blvd,Greenville,NC,Pitt,27858,35.58,-77.36
-77.3626,35.6516,23639,7455,Greenville Fire And Rescue Department,4,200 Staton Rd,Greenville,NC,Pitt,27834,35.65,-77.36
-77.4074,35.5731,23640,7455,Greenville Fire And Rescue Department,5,255 Rollins Dr,Greenville,NC,Pitt,27834,35.57,-77.41
-77.3262,35.5982,23641,7455,Greenville Fire And Rescue Department,6,3375 E 10 th St,Greenville,NC,Pitt,27834,35.60,-77.33
-77.0346,35.74036125,23642,5902,"Griffins Township Fire Department, Inc.",1,5120 Fire Department Road,Williamston,NC,Martin,27892,35.74,-77.03
-80.5596699,34.92382368,23643,9018,"Griffith Road Volunteer Fire Department, Inc.",13,3310 Griffith Road,Monroe,NC,Union,28112,34.92,-80.56
-80.2647705,36.00059234,23644,3406,"Griffith Volunteer Fire Department, Inc.",1,5190 Peters Creek Parkway,Winston Salem,NC,Forsyth,27127,36.00,-80.26
-77.4393,35.3743,23645,7416,Grifton Fire Department,1,6881 A S Highland Ave,Grifton,NC,Pitt,28530,35.37,-77.44
,,23646,7417,Grimesland Fire Department,1,4669 First Street in Grimesland,Grimesland,NC,Pitt,27837,,
-77.19171377,35.56199745,23647,7431,"Grimesland Volunteer Fire Department, Inc.",1,4669 First Street,Grimesland,NC,Pitt,27837,35.56,-77.19
-78.5166,33.9666,23648,1018,"Grissettown-longwood Fire & Rescue, Inc.",1,758 Longwood Rd,Ocean Isle Beach,NC,Brunswick,28469,33.97,-78.52
-81.44938239,35.16957016,23649,2309,Grover Rural Volunteer Fire Department,1,206 S. Main St.,Grover,NC,Cleveland,28073,35.17,-81.45
-79.94015749,35.89400869,23650,7606,"Guil-Rand Fire Protective Association, Inc.",1,10506 South Main Street,Archdale,NC,Randolph,27263,35.89,-79.94
-79.94017166,35.83353914,23651,7606,"Guil-Rand Fire Protective Association, Inc.",2,8401 Hillsville Road,Sophia,NC,Randolph,27350,35.83,-79.94
-80.00111802,35.89785649,23652,7606,"Guil-Rand Fire Protective Association, Inc.",3,5711 Surrett Drive,Trinity,NC,Randolph,27370,35.90,-80.00
-79.87083178,35.88814346,23653,7606,"Guil-Rand Fire Protective Association, Inc.",4,7616 Harlow Road,Archdale,NC,Randolph,27263,35.89,-79.87
-80.00702146,35.86169565,23654,7606,"Guil-Rand Fire Protective Association, Inc.",5,6258 Welborn,Trinity,NC,Randolph,27370,35.86,-80.01
-80.1416,34.8656,23655,408,"Gulledge Volunteer Fire Department, Inc.",1,2855 Gulledge Road,Wadesboro,NC,Anson,28170,34.87,-80.14
-80.19785364,35.99685696,23656,2925,"Gumtree Fire & Rescue, Inc.",1,2466 Gumtree Rd.,Winston Salem,NC,Davidson,27107,36.00,-80.20
-77.46237854,34.83297984,23657,6705,"Half Moon Volunteer Fire Department, Inc.",1,4835 Gum Branch Rd ,Jacksonville,NC,Onslow,28540,34.83,-77.46
-77.59295137,36.32352555,23658,4204,"Halifax Fire and Rescue, Inc.",1,110 S Bradley Dr.,Halifax,NC,Halifax,27839,36.32,-77.59
-77.66845573,36.36310432,23659,4204,"Halifax Fire and Rescue, Inc.",2,71 Industrial Dr.,Halifax,NC,Halifax,27839,36.36,-77.67
-78.318307,35.113196,23660,8205,"Halls Fire & Rescue Department, Inc.",1,7730 Hobbton Highway,Clinton,NC,Sampson,28328,35.11,-78.32
-78.59939434,34.32163165,23661,2416,"Hallsboro Voluntary Fire Department, Inc.",1,754 Hallsboro Rd S,Hallsboro,NC,Columbus,28442,34.32,-78.60
-77.20430688,35.93861145,23662,5903,"Hamilton District Volunteer Fire-Ems Dept., Inc.",1,408 S. Front St.,Hamilton,NC,Martin,27840,35.94,-77.20
-79.70291913,34.88461078,23663,7703,Hamlet Fire Department,1,302 Champlain Street,Hamlet,NC,Richmond,28345,34.88,-79.70
